,index,RegistryDate,ExpirationDate,HostCountry,DomainAge,ExpYear,ExpMonth,ExpDay,URLType
920,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
921,0,,,,0,,,,0
922,0,,,,0,0.0,0.0,0.0,0
923,0,2006-03-22 00:00:00,2020-08-22 00:00:00,,5107,2020.0,8.0,22.0,0
924,0,,,,0,0.0,0.0,0.0,0
925,0,2007-04-02 12:48:32,2021-04-02 12:48:32,CY,4731,2021.0,4.0,2.0,0
926,0,2011-04-29 11:29:16,2020-04-29 11:29:16,US,3243,2020.0,4.0,29.0,0
927,0,1993-09-30 04:00:00,2025-09-29 04:00:00,US,9663,2025.0,9.0,29.0,0
928,0,2004-06-14 17:25:27,2020-06-14 17:25:27,,5752,2020.0,6.0,14.0,0
929,0,,,,0,0.0,0.0,0.0,1
930,0,2004-10-18 00:00:00,2022-10-27 00:00:00,,5627,2022.0,10.0,27.0,0
931,0,1995-07-16 04:00:00,2021-07-15 04:00:00,US,9009,2021.0,7.0,15.0,0
932,0,2013-02-27 09:47:42,2021-02-27 09:47:41,,2573,2021.0,2.0,27.0,0
933,0,1993-09-30 04:00:00,2025-09-29 04:00:00,US,9663,2025.0,9.0,29.0,0
934,0,2015-03-24 07:05:16,2020-03-24 07:05:16,US,1818,2020.0,3.0,24.0,0
935,0,2015-03-24 07:05:16,2020-03-24 07:05:16,US,1818,2020.0,3.0,24.0,0
936,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
937,0,2013-01-29 09:58:25,2021-01-29 09:58:25,US,2602,2021.0,1.0,29.0,0
938,0,2011-04-29 11:29:16,2020-04-29 11:29:16,US,3243,2020.0,4.0,29.0,0
939,0,2019-12-04 05:23:05,2020-12-04 05:23:05,CN,102,2020.0,12.0,4.0,1
940,0,2014-11-03 12:17:56,2021-11-03 12:17:56,US,1959,2021.0,11.0,3.0,1
941,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
942,0,2020-03-05 20:19:59,2021-03-05 20:19:59,CN,9,2021.0,3.0,5.0,1
943,0,2005-02-07 04:35:25,2022-02-07 04:35:25,US,5515,2022.0,2.0,7.0,0
944,0,1995-07-16 04:00:00,2021-07-15 04:00:00,US,9009,2021.0,7.0,15.0,0
945,0,,,,0,,,,0
946,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
947,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
948,0,2009-06-12 13:55:30,2020-06-12 13:55:30,US,3928,2020.0,6.0,12.0,0
949,0,2008-08-02 19:06:27,2020-08-02 19:06:27,PA,4242,2020.0,8.0,2.0,0
950,0,1997-10-05 04:00:00,2020-10-04 04:00:00,US,8197,2020.0,10.0,4.0,0
951,0,,,,0,0.0,0.0,0.0,1
952,0,1999-03-28 05:00:00,2028-03-28 04:00:00,TR,7658,2028.0,3.0,28.0,0
953,0,1995-07-16 04:00:00,2021-07-15 04:00:00,,9009,2021.0,7.0,15.0,0
954,0,2009-03-15 03:13:53,2021-03-15 03:13:53,US,4018,2021.0,3.0,15.0,0
955,0,2003-10-12 22:23:19,2021-10-12 22:23:19,US,5998,2021.0,10.0,12.0,1
956,0,2015-06-08 06:40:44,2020-06-08 06:40:44,US,1742,2020.0,6.0,8.0,1
957,0,2010-04-04 20:54:03,2020-04-04 20:54:03,IL,3632,2020.0,4.0,4.0,0
958,0,2010-04-04 20:54:03,2020-04-04 20:54:03,IL,3632,2020.0,4.0,4.0,0
959,0,2010-10-30 05:10:57,2021-10-30 05:10:57,US,3424,2021.0,10.0,30.0,0
960,0,,,,0,0.0,0.0,0.0,0
961,0,2005-02-07 04:35:25,2022-02-07 04:35:25,US,5515,2022.0,2.0,7.0,0
962,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
963,0,2003-08-29 10:57:54,2023-08-29 10:57:54,,6043,2023.0,8.0,29.0,1
964,0,2010-01-30 20:44:17,2021-01-30 20:44:17,,3696,2021.0,1.0,30.0,1
965,0,2015-04-04 11:44:50,2022-04-04 11:44:50,US,1807,2022.0,4.0,4.0,1
966,0,,2028-06-17 00:00:00,,0,2028.0,6.0,17.0,0
967,0,2018-02-20 18:23:22,2021-02-20 18:23:22,IN,753,2021.0,2.0,20.0,1
968,0,,,,0,0.0,0.0,0.0,0
969,0,2004-06-20 18:57:38,2020-06-20 18:57:38,US,5746,2020.0,6.0,20.0,0
970,0,1998-05-27 04:00:00,2020-05-26 04:00:00,US,7963,2020.0,5.0,26.0,0
971,0,2020-01-16 19:28:14,2021-01-16 19:28:14,,58,2021.0,1.0,16.0,1
972,0,2011-04-29 11:29:16,2020-04-29 11:29:16,US,3243,2020.0,4.0,29.0,0
973,0,2020-02-16 21:07:51,2025-02-16 21:07:51,AE,27,2025.0,2.0,16.0,1
974,0,,,,0,0.0,0.0,0.0,1
975,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
976,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
977,0,2010-08-09 18:52:20,2021-08-09 18:52:20,CN,3505,2021.0,8.0,9.0,1
978,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
979,0,2019-04-10 02:25:01,2020-04-10 02:25:01,,340,2020.0,4.0,10.0,1
980,0,2005-07-19 14:50:34,2026-07-19 14:50:34,US,5352,2026.0,7.0,19.0,0
981,0,2005-08-18 02:10:45,2024-01-16 04:59:59,US,5323,2024.0,1.0,16.0,1
982,0,2010-11-23 14:59:39,2020-11-23 14:59:39,UA,3399,2020.0,11.0,23.0,0
983,0,2005-06-10 22:56:20,2021-06-10 22:56:20,US,5391,2021.0,6.0,10.0,0
984,0,2008-10-15 15:37:53,2020-10-15 15:37:53,US,4168,2020.0,10.0,15.0,1
985,0,1997-10-01 10:11:55,2020-10-31 21:00:00,,8201,2020.0,10.0,31.0,0
986,0,2001-10-26 06:29:51,2020-10-26 06:29:51,KR,6715,2020.0,10.0,26.0,0
987,0,2014-07-04 07:35:02,2021-07-04 07:35:02,CN,2081,2021.0,7.0,4.0,1
988,0,,,,0,,,,0
989,0,2020-02-16 21:07:51,2025-02-16 21:07:51,AE,27,2025.0,2.0,16.0,1
990,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
991,0,1999-10-27 13:00:00,2020-10-26 14:00:00,,7445,2020.0,10.0,26.0,0
992,0,2014-09-26 19:13:12,2020-09-26 19:13:12,CN,1996,2020.0,9.0,26.0,1
993,0,2012-03-06 20:59:19,2021-03-06 20:59:19,CN,2930,2021.0,3.0,6.0,1
994,0,2006-02-22 11:21:13,2021-02-22 11:21:13,NL,5135,2021.0,2.0,22.0,0
995,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
996,0,2013-02-27 09:47:42,2021-02-27 09:47:41,,2573,2021.0,2.0,27.0,0
997,0,2006-05-28 02:08:53,2020-05-28 02:08:53,,5040,2020.0,5.0,28.0,0
998,0,2004-06-20 18:57:38,2020-06-20 18:57:38,US,5746,2020.0,6.0,20.0,0
999,0,2005-06-10 22:56:20,2021-06-10 22:56:20,US,5391,2021.0,6.0,10.0,0
1000,0,2018-06-25 05:49:58,2020-06-25 05:49:58,CN,629,2020.0,6.0,25.0,1
1001,0,2014-12-31 06:05:20,2021-12-31 06:05:20,US,1901,2021.0,12.0,31.0,1
1002,0,2017-08-06 18:26:17,2020-08-06 18:26:17,US,951,2020.0,8.0,6.0,0
1003,0,2013-12-09 00:00:00,2020-08-31 15:00:00,,2288,2020.0,8.0,31.0,0
1004,0,2012-03-16 00:00:00,2020-03-16 00:00:00,,2921,2020.0,3.0,16.0,1
1005,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
1006,0,2001-12-31 14:08:18,2024-12-31 14:08:18,US,6648,2024.0,12.0,31.0,0
1007,0,2012-07-10 08:24:05,2021-07-10 08:24:05,,2805,2021.0,7.0,10.0,1
1008,0,,,,0,0.0,0.0,0.0,0
1009,0,1996-05-01 04:00:00,2020-05-02 04:00:00,US,8719,2020.0,5.0,2.0,0
1010,0,2011-02-03 06:10:08,2021-02-03 06:10:08,US,3328,2021.0,2.0,3.0,0
1011,0,2012-03-06 20:59:19,2021-03-06 20:59:19,CN,2930,2021.0,3.0,6.0,1
1012,0,2011-04-29 11:29:16,2020-04-29 11:29:16,US,3243,2020.0,4.0,29.0,0
1013,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
1014,0,1996-02-22 05:00:00,2023-02-23 05:00:00,,8788,2023.0,2.0,23.0,0
1015,0,2003-08-29 10:57:54,2023-08-29 10:57:54,,6043,2023.0,8.0,29.0,1
1016,0,,2028-06-17 00:00:00,,0,2028.0,6.0,17.0,0
1017,0,2008-11-17 15:58:29,2020-11-17 15:58:29,US,4135,2020.0,11.0,17.0,1
1018,0,2014-02-25 00:44:07,2024-02-25 00:44:07,US,2210,2024.0,2.0,25.0,0
1019,0,2020-02-16 21:07:51,2025-02-16 21:07:51,AE,27,2025.0,2.0,16.0,1
1020,0,1996-02-11 05:00:00,2022-02-12 05:00:00,KR,8799,2022.0,2.0,12.0,0
1021,0,1999-09-29 06:03:23,2020-09-29 06:03:14,US,7473,2020.0,9.0,29.0,0
1022,0,1998-09-10 04:00:00,2021-09-09 04:00:00,,7857,2021.0,9.0,9.0,0
1023,0,2019-10-11 18:49:53,2020-10-11 18:49:53,,155,2020.0,10.0,11.0,0
1024,0,1996-09-29 04:00:00,2020-09-28 04:00:00,US,8568,2020.0,9.0,28.0,0
1025,0,2012-07-19 22:45:03,2020-07-19 22:45:03,RU,2795,2020.0,7.0,19.0,1
1026,0,,,,0,,,,0
1027,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
1028,0,2010-04-04 20:54:03,2020-04-04 20:54:03,IL,3632,2020.0,4.0,4.0,0
1029,0,2016-06-27 04:48:43,2020-06-27 04:48:43,IN,1357,2020.0,6.0,27.0,1
1030,0,2002-03-26 01:18:55,2021-03-26 00:18:55,US,6564,2021.0,3.0,26.0,0
1031,0,2009-12-21 01:20:46,2020-12-21 01:20:46,CN,3737,2020.0,12.0,21.0,1
1032,0,2012-05-10 00:27:37,2020-05-10 00:27:37,JP,2866,2020.0,5.0,10.0,0
1033,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
1034,0,2000-02-20 16:55:16,2028-12-29 02:29:44,PA,7328,2028.0,12.0,29.0,0
1035,0,,,,0,0.0,0.0,0.0,1
1036,0,,,,0,0.0,0.0,0.0,1
1037,0,2003-10-12 22:23:19,2021-10-12 22:23:19,US,5998,2021.0,10.0,12.0,1
1038,0,2011-11-28 12:25:06,2020-11-28 12:25:06,ZA,3030,2020.0,11.0,28.0,1
1039,0,1998-09-10 04:00:00,2021-09-09 04:00:00,,7857,2021.0,9.0,9.0,0
1040,0,,,,0,,,,0
1041,0,2018-06-25 05:49:58,2020-06-25 05:49:58,CN,629,2020.0,6.0,25.0,1
1042,0,2013-10-21 18:53:58,2024-10-21 18:53:58,US,2336,2024.0,10.0,21.0,0
1043,0,2009-04-03 20:00:00,2020-04-03 21:00:00,,3998,2020.0,4.0,3.0,0
1044,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
1045,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
1046,0,2010-07-30 23:46:41,2021-02-02 11:59:59,US,3515,2021.0,2.0,2.0,0
1047,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
1048,0,2011-11-17 17:30:17,2022-11-17 17:30:17,FR,3040,2022.0,11.0,17.0,0
1049,0,1995-07-16 04:00:00,2021-07-15 04:00:00,,9009,2021.0,7.0,15.0,0
1050,0,,,,0,0.0,0.0,0.0,1
1051,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
1052,0,2020-02-16 21:07:51,2025-02-16 21:07:51,AE,27,2025.0,2.0,16.0,1
1053,0,2012-06-26 05:22:07,2020-06-26 05:22:07,,2819,2020.0,6.0,26.0,1
1054,0,2014-07-05 18:43:20,2021-07-05 18:43:20,US,2079,2021.0,7.0,5.0,1
1055,0,1996-05-01 04:00:00,2020-05-02 04:00:00,US,8719,2020.0,5.0,2.0,0
1056,0,2013-03-19 20:03:25,2020-03-19 20:03:25,EG,2552,2020.0,3.0,19.0,0
1057,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
1058,0,2009-12-21 01:20:46,2020-12-21 01:20:46,,3737,2020.0,12.0,21.0,1
1059,0,2020-01-16 19:28:14,2021-01-16 19:28:14,,58,2021.0,1.0,16.0,1
1060,0,,,,0,0.0,0.0,0.0,0
1061,0,1996-09-17 04:00:00,2020-09-16 04:00:00,US,8580,2020.0,9.0,16.0,0
1062,0,1995-07-16 04:00:00,2021-07-15 04:00:00,,9009,2021.0,7.0,15.0,0
1063,0,1993-09-30 04:00:00,2025-09-29 04:00:00,US,9663,2025.0,9.0,29.0,0
1064,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
1065,0,2000-01-21 16:28:17,2021-01-21 16:28:17,US,7358,2021.0,1.0,21.0,0
1066,0,2004-11-19 05:50:20,2021-11-19 05:50:20,PA,5595,2021.0,11.0,19.0,0
1067,0,2000-01-21 16:28:17,2021-01-21 16:28:17,US,7358,2021.0,1.0,21.0,0
1068,0,2006-08-31 13:43:57,2021-08-31 13:43:57,AU,4945,2021.0,8.0,31.0,0
1069,0,2003-03-28 01:07:35,2022-03-28 01:07:35,US,6197,2022.0,3.0,28.0,0
1070,0,,,,0,0.0,0.0,0.0,1
1071,0,2011-04-29 11:29:16,2020-04-29 11:29:16,US,3243,2020.0,4.0,29.0,0
1072,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
1073,0,2009-12-21 01:20:46,2020-12-21 01:20:46,CN,3737,2020.0,12.0,21.0,1
1074,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
1075,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
1076,0,,,,0,,,,0
1077,0,,,,0,0.0,0.0,0.0,1
1078,0,2006-07-26 20:57:04,2020-07-26 20:57:04,US,4980,2020.0,7.0,26.0,0
1079,0,2020-03-05 20:19:59,2021-03-05 20:19:59,CN,9,2021.0,3.0,5.0,1
1080,0,,,,0,0.0,0.0,0.0,0
1081,0,2012-08-20 17:36:12,2021-08-20 17:36:12,,2763,2021.0,8.0,20.0,1
1082,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
1083,0,,,,0,,,,0
1084,0,1995-07-16 04:00:00,2021-07-15 04:00:00,,9009,2021.0,7.0,15.0,0
1085,0,2003-06-23 16:29:01,2029-06-23 16:29:01,IN,6109,2029.0,6.0,23.0,0
1086,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
1087,0,2013-03-19 20:03:25,2020-03-19 20:03:25,EG,2552,2020.0,3.0,19.0,0
1088,0,2020-03-05 20:19:59,2021-03-05 20:19:59,CN,9,2021.0,3.0,5.0,1
1089,0,2008-08-02 19:06:27,2020-08-02 19:06:27,PA,4242,2020.0,8.0,2.0,0
1090,0,2011-04-29 11:29:16,2020-04-29 11:29:16,US,3243,2020.0,4.0,29.0,0
1091,0,1993-09-30 04:00:00,2025-09-29 04:00:00,US,9663,2025.0,9.0,29.0,0
1092,0,1997-06-12 04:00:00,2020-06-11 04:00:00,US,8312,2020.0,6.0,11.0,0
1093,0,2007-09-28 11:09:56,2021-09-28 11:09:56,CN,4552,2021.0,9.0,28.0,1
1094,0,2010-11-23 14:59:39,2020-11-23 14:59:39,UA,3399,2020.0,11.0,23.0,0
1095,0,1993-05-13 04:00:00,2020-05-14 04:00:00,US,9803,2020.0,5.0,14.0,1
1096,0,2011-04-29 11:29:16,2020-04-29 11:29:16,US,3243,2020.0,4.0,29.0,0
1097,0,2001-12-31 14:08:18,2024-12-31 14:08:18,US,6648,2024.0,12.0,31.0,0
1098,0,2017-05-20 18:31:08,2020-05-20 18:31:08,,1029,2020.0,5.0,20.0,1
1099,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
1100,0,2000-01-21 16:28:17,2021-01-21 16:28:17,US,7358,2021.0,1.0,21.0,0
1101,0,2003-10-12 22:23:19,2021-10-12 22:23:19,US,5998,2021.0,10.0,12.0,1
1102,0,,,,0,0.0,0.0,0.0,1
1103,0,2013-02-27 09:47:42,2021-02-27 09:47:41,,2573,2021.0,2.0,27.0,0
1104,0,2011-11-28 12:25:06,2020-11-28 12:25:06,ZA,3030,2020.0,11.0,28.0,1
1105,0,2011-04-29 11:29:16,2020-04-29 11:29:16,US,3243,2020.0,4.0,29.0,0
1106,0,2005-07-19 14:50:34,2026-07-19 14:50:34,US,5352,2026.0,7.0,19.0,0
1107,0,2014-12-31 06:05:20,2021-12-31 06:05:20,US,1901,2021.0,12.0,31.0,1
1108,0,2005-01-11 14:20:09,2021-01-11 14:20:09,,5541,2021.0,1.0,11.0,1
1109,0,,,,0,0.0,0.0,0.0,0
1110,0,,,,0,0.0,0.0,0.0,0
1111,0,1999-08-08 04:48:02,2020-08-08 04:47:54,US,7525,2020.0,8.0,8.0,0
1112,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
1113,0,2019-10-11 18:49:53,2020-10-11 18:49:53,,155,2020.0,10.0,11.0,0
1114,0,2000-02-20 16:55:16,2028-12-29 02:29:44,PA,7328,2028.0,12.0,29.0,0
1115,0,2005-02-07 04:35:25,2022-02-07 04:35:25,US,5515,2022.0,2.0,7.0,0
1116,0,2008-03-13 11:09:23,2021-03-13 11:09:23,,4385,2021.0,3.0,13.0,1
1117,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
1118,0,2014-11-03 12:17:56,2021-11-03 12:17:56,US,1959,2021.0,11.0,3.0,1
1119,0,1993-09-30 04:00:00,2025-09-29 04:00:00,US,9663,2025.0,9.0,29.0,0
1120,0,,,,0,,,,0
1121,0,1999-05-20 03:06:00,2028-05-20 03:06:36,CA,7605,2028.0,5.0,20.0,0
1122,0,,,,0,0.0,0.0,0.0,0
1123,0,2008-03-13 11:09:23,2021-03-13 11:09:23,,4385,2021.0,3.0,13.0,1
1124,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
1125,0,2010-05-06 08:18:15,2024-05-06 08:18:15,CN,3601,2024.0,5.0,6.0,1
1126,0,,,,0,0.0,0.0,0.0,1
1127,0,2020-01-16 19:28:14,2021-01-16 19:28:14,,58,2021.0,1.0,16.0,1
1128,0,2009-12-21 01:20:46,2020-12-21 01:20:46,CN,3737,2020.0,12.0,21.0,1
1129,0,2008-08-02 19:06:27,2020-08-02 19:06:27,PA,4242,2020.0,8.0,2.0,0
1130,0,2006-01-04 18:11:50,2021-01-04 18:11:50,US,5183,2021.0,1.0,4.0,1
1131,0,2005-07-19 14:50:34,2026-07-19 14:50:34,US,5352,2026.0,7.0,19.0,0
1132,0,2003-12-26 19:18:07,2021-02-02 11:59:59,US,5923,2021.0,2.0,2.0,0
1133,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
1134,0,,,,0,0.0,0.0,0.0,1
1135,0,,,,0,0.0,0.0,0.0,0
1136,0,2018-06-25 05:49:58,2020-06-25 05:49:58,CN,629,2020.0,6.0,25.0,1
1137,0,2005-12-31 04:47:04,2026-12-31 04:47:04,us,5188,2026.0,12.0,31.0,0
1138,0,,,,0,,,,0
1139,0,2011-11-28 12:25:06,2020-11-28 12:25:06,ZA,3030,2020.0,11.0,28.0,1
1140,0,,,,0,0.0,0.0,0.0,1
1141,0,2012-03-06 20:59:19,2021-03-06 20:59:19,,2930,2021.0,3.0,6.0,1
1142,0,1996-02-11 05:00:00,2022-02-12 05:00:00,KR,8799,2022.0,2.0,12.0,0
1143,0,,,,0,0.0,0.0,0.0,1
1144,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
1145,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
1146,0,2012-03-06 20:59:19,2021-03-06 20:59:19,CN,2930,2021.0,3.0,6.0,1
1147,0,2019-05-21 14:30:37,2020-05-21 14:30:37,CN,298,2020.0,5.0,21.0,1
1148,0,2014-11-03 12:17:56,2021-11-03 12:17:56,US,1959,2021.0,11.0,3.0,1
1149,0,2001-07-13 08:33:58,2025-11-09 05:23:07,TR,6820,2025.0,11.0,9.0,0
1150,0,2011-04-29 11:29:16,2020-04-29 11:29:16,US,3243,2020.0,4.0,29.0,0
1151,0,2000-01-20 04:38:40,2029-01-20 04:38:40,US,7360,2029.0,1.0,20.0,0
1152,0,2000-03-08 21:45:43,2021-03-08 21:45:43,CA,7311,2021.0,3.0,8.0,1
1153,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
1154,0,,,,0,,,,1
1155,0,2011-08-30 17:16:40,2025-08-30 17:16:40,US,3119,2025.0,8.0,30.0,0
1156,0,2003-08-29 10:57:54,2023-08-29 10:57:54,CN,6043,2023.0,8.0,29.0,1
1157,0,2000-02-20 16:55:16,2028-12-29 02:29:44,PA,7328,2028.0,12.0,29.0,0
1158,0,2009-03-15 03:13:53,2021-03-15 03:13:53,US,4018,2021.0,3.0,15.0,0
1159,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
1160,0,,,,0,0.0,0.0,0.0,1
1161,0,,,,0,0.0,0.0,0.0,1
1162,0,2000-01-21 16:28:17,2021-01-21 16:28:17,US,7358,2021.0,1.0,21.0,0
1163,0,,2028-06-17 00:00:00,,0,2028.0,6.0,17.0,0
1164,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
1165,0,2014-02-25 00:44:07,2024-02-25 00:44:07,US,2210,2024.0,2.0,25.0,0
1166,0,2000-03-08 21:45:43,2021-03-08 21:45:43,CA,7311,2021.0,3.0,8.0,1
1167,0,2010-07-30 23:46:41,2021-02-02 11:59:59,US,3515,2021.0,2.0,2.0,0
1168,0,2013-01-29 09:58:25,2021-01-29 09:58:25,US,2602,2021.0,1.0,29.0,0
1169,0,2019-08-13 04:01:45,2020-08-13 04:01:45,,215,2020.0,8.0,13.0,1
1170,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
1171,0,2014-03-31 08:10:16,2023-03-31 08:10:16,US,2176,2023.0,3.0,31.0,1
1172,0,,,,0,0.0,0.0,0.0,0
1173,0,1998-12-30 05:00:00,2021-12-30 05:00:00,US,7746,2021.0,12.0,30.0,0
1174,0,,,,0,0.0,0.0,0.0,0
1175,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
1176,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
1177,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
1178,0,2011-02-03 06:10:08,2021-02-03 06:10:08,US,3328,2021.0,2.0,3.0,0
1179,0,2009-02-07 19:41:59,2028-02-07 19:41:59,REDACTED FOR PRIVACY,4053,2028.0,2.0,7.0,0
1180,0,2019-12-10 00:00:00,2020-12-10 00:00:00,,96,2020.0,12.0,10.0,0
1181,0,2008-03-10 08:19:56,2021-03-10 09:19:56,,4388,2021.0,3.0,10.0,1
1182,0,,2028-06-17 00:00:00,,0,2028.0,6.0,17.0,0
1183,0,,,,0,0.0,0.0,0.0,0
1184,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
1185,0,1999-09-29 06:03:23,2020-09-29 06:03:14,US,7473,2020.0,9.0,29.0,0
1186,0,2020-03-05 20:19:59,2021-03-05 20:19:59,CN,9,2021.0,3.0,5.0,1
1187,0,1993-09-30 04:00:00,2025-09-29 04:00:00,,9663,2025.0,9.0,29.0,0
1188,0,2001-12-31 14:08:18,2024-12-31 14:08:18,US,6648,2024.0,12.0,31.0,0
1189,0,2009-02-07 19:41:59,2028-02-07 19:41:59,REDACTED FOR PRIVACY,4053,2028.0,2.0,7.0,0
1190,0,2011-04-29 11:29:16,2020-04-29 11:29:16,US,3243,2020.0,4.0,29.0,0
1191,0,,,,0,0.0,0.0,0.0,0
1192,0,,,,0,,,,0
1193,0,2003-10-12 22:23:19,2021-10-12 22:23:19,US,5998,2021.0,10.0,12.0,1
1194,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
1195,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
1196,0,,,,0,0.0,0.0,0.0,1
1197,0,2013-02-27 09:47:42,2021-02-27 09:47:41,,2573,2021.0,2.0,27.0,0
1198,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
1199,0,,,,0,0.0,0.0,0.0,1
1200,0,,,,0,0.0,0.0,0.0,0
1201,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
1202,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
1203,0,,,,0,0.0,0.0,0.0,1
1204,0,2011-04-29 11:29:16,2020-04-29 11:29:16,US,3243,2020.0,4.0,29.0,0
1205,0,2013-12-09 00:00:00,2020-08-31 15:00:00,,2288,2020.0,8.0,31.0,0
1206,0,2013-03-19 20:03:25,2020-03-19 20:03:25,EG,2552,2020.0,3.0,19.0,0
1207,0,1998-09-25 04:00:00,2020-09-24 04:00:00,JP,7842,2020.0,9.0,24.0,0
1208,0,2009-02-07 19:41:59,2028-02-07 19:41:59,REDACTED FOR PRIVACY,4053,2028.0,2.0,7.0,0
1209,0,2004-06-14 17:25:27,2020-06-14 17:25:27,,5752,2020.0,6.0,14.0,0
1210,0,1996-02-11 05:00:00,2022-02-12 05:00:00,KR,8799,2022.0,2.0,12.0,0
1211,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
1212,0,2017-08-06 18:26:17,2020-08-06 18:26:17,US,951,2020.0,8.0,6.0,0
1213,0,2014-02-25 00:44:07,2024-02-25 00:44:07,US,2210,2024.0,2.0,25.0,0
1214,0,2014-07-05 18:43:20,2021-07-05 18:43:20,US,2079,2021.0,7.0,5.0,1
1215,0,1990-03-12 05:00:00,2021-03-13 04:00:00,US,10961,2021.0,3.0,13.0,0
1216,0,2009-12-21 01:20:46,2020-12-21 01:20:46,CN,3737,2020.0,12.0,21.0,1
1217,0,2004-07-23 22:24:10,2020-07-23 22:24:10,ca,5713,2020.0,7.0,23.0,0
1218,0,2003-08-29 10:57:54,2023-08-29 10:57:54,CN,6043,2023.0,8.0,29.0,1
1219,0,2018-06-25 05:49:58,2020-06-25 05:49:58,CN,629,2020.0,6.0,25.0,1
